DLVR_STORE_ADSTRD_CODE,DLVR_STORE_INDUTY_NM,DLVR_STORE_LEGALDONG_NM,월 평균 배달 매출,월 평균 주문 건수,평균 주문 금액,평균 소요 시간,
41210640,분식,소하동,323100,17,19000,1030,
11530720,카페/디저트,고척동,4424600,232,19100,1330,
41190603,치킨,심곡동,107200,5,23000,980,
11305575,분식,미아동,34800,2,14900,740,
41281621,분식,화정동,4162000,221,18800,1140,
41281640,한식,행신동,22126100,906,24400,1220,
11320690,회,방학동,4765500,116,41000,1570,
11530520,카페/디저트,구로동,2097100,131,16000,1540,
41287550,한식,주엽동,1760800,73,24100,1120,
11305555,치킨,미아동,136200,6,22700,970,
41360253,치킨,진접읍,3262900,125,26100,1860,
41150578,찜탕,민락동,239900,12,19400,1950,
11320690,야식,방학동,2483000,93,26700,1050,
11530560,카페/디저트,구로동,2865000,168,17000,1350,
11620725,카페/디저트,신림동,3617400,194,18700,1220,
11320522,회,도봉동,5032800,182,27600,1130,
41190603,한식,심곡동,52900,2,21200,1230,
41285510,분식,식사동,1273200,60,21300,1050,
11305575,중식,미아동,64100,3,20200,1100,
11545640,분식,독산동,6677500,362,18400,960,
41210610,찜탕,철산동,1176000,43,27300,1230,
41271550,아시안/양식,본오동,11722100,757,15500,610,
41190742,치킨,중동,241600,9,26400,1330,
41150568,피자,신곡동,4204400,130,32300,1030,
41150578,한식,민락동,161500,8,20200,2090,
41271550,한식,본오동,1430800,42,33800,850,
41281650,치킨,행신동,2292600,94,24400,1340,
41150576,족발/보쌈,민락동,19538500,716,27300,1330,
11305555,치킨,미아동,41300,2,24800,1070,
41190750,피자,소사본동,1630200,81,20100,1080,
41150568,한식,신곡동,17542600,844,20800,1050,
41150567,치킨,신곡동,6384500,302,21100,1210,
41281610,분식,토당동,365200,18,19700,790,
41281621,돈까스/일식,화정동,6387500,208,30700,850,
41190603,피자,심곡동,194000,8,22800,1270,
41150545,족발/보쌈,호원동,829000,24,35300,1280,
11380551,족발/보쌈,갈현동,11533100,273,42200,1080,
41271560,회,본오동,14982200,420,35600,590,
41210650,분식,소하동,5458300,246,22200,1260,
41150510,한식,의정부동,935700,27,34900,1320,
41150520,중식,의정부동,6023500,262,23000,990,
41210632,치킨,하안동,157200,7,23600,1260,
41190606,치킨,역곡동,288400,11,25800,1340,
41150510,회,의정부동,11816700,294,40200,930,
11590605,카페/디저트,흑석동,11112400,602,18400,1170,
41360253,치킨,진접읍,16549300,640,25800,1580,
11530730,한식,고척동,467300,23,20000,1200,
41281622,치킨,화정동,8355900,363,23000,1240,
41281540,야식,성사동,2034800,95,21500,1200,
41150576,카페/디저트,민락동,7783400,396,19700,880,
41150580,야식,금오동,18637300,700,26600,1590,
41150555,치킨,호원동,4180200,162,25800,1330,
41190610,치킨,상동,783400,38,20300,1080,
11530780,족발/보쌈,오류동,14594000,378,38600,1390,
41150578,돈까스/일식,민락동,13293800,367,36200,880,
41150510,한식,의정부동,2363600,125,18900,1740,
41210580,피자,광명동,8079400,306,26400,1230,
41285552,한식,백석동,2394300,58,41400,1130,
41150578,한식,민락동,57000,2,22800,940,
11545610,아시안/양식,독산동,220000,9,24900,1180,
41190742,찜탕,중동,648000,16,41400,1150,
11530740,치킨,개봉동,339000,14,24200,1460,
41150578,카페/디저트,민락동,11500,1,13800,640,
41150510,회,의정부동,2528600,60,41800,1090,
41287540,피자,탄현동,4280200,147,29200,1270,
41281622,치킨,화정동,4426600,225,19700,1080,
41150555,치킨,호원동,4560600,180,25300,1000,
41173610,카페/디저트,호계동,141500,8,16600,580,
41190795,패스트푸드,옥길동,10629600,540,19700,1200,
11380570,돈까스/일식,대조동,16648700,710,23400,870,
41190610,치킨,중동,3720600,160,23300,1160,
41150510,아시안/양식,의정부동,604400,33,18300,890,
11545610,중식,독산동,29454000,1258,23400,960,
11530720,분식,고척동,84400,4,18800,1030,
41190603,카페/디저트,심곡동,14100,1,16900,1040,
41650250,족발/보쌈,소흘읍,17647400,405,43600,850,
11530740,한식,개봉동,1087500,39,27900,1040,
41190795,카페/디저트,옥길동,2735000,144,18900,600,
41287530,중식,일산동,1172800,49,23900,1110,
41150580,카페/디저트,금오동,2020200,105,19300,1050,
11380570,찜탕,대조동,67500,4,16900,710,
41190603,치킨,원미동,3500,0,21000,2700,
41285552,분식,백석동,970900,46,21300,1350,
41271510,치킨,일동,768500,29,26700,710,
41150568,야식,신곡동,158000,9,18200,1230,
11545630,치킨,독산동,1260600,49,25900,1210,
41210633,돈까스/일식,하안동,1286900,46,27800,980,
41285590,피자,장항동,665500,19,35000,1450,
11530780,치킨,오류동,2345400,102,23100,1230,
41150555,찜탕,호원동,4217800,212,19900,840,
11530530,분식,구로동,13388700,608,22000,1260,
11560650,카페/디저트,신길동,498600,26,18900,770,
41480570,카페/디저트,동패동,6087100,307,19800,3420,
41150568,한식,신곡동,782500,36,21500,2010,
11560560,치킨,당산동5가,5013100,242,20700,1210,
11530720,분식,고척동,45350200,2406,18900,1240,
41271515,아시안/양식,이동,6087000,401,15200,820,
41150568,아시안/양식,신곡동,341500,12,28900,1440,
41210610,한식,철산동,353900,12,28300,1370,
11530760,찜탕,개봉동,1366000,38,36300,1100,
41250565,돈까스/일식,생연동,9490500,316,30100,780,
41150576,한식,민락동,5607200,271,20700,920,
41150580,족발/보쌈,금오동,24638700,614,40100,1140,
41281640,치킨,행신동,5674200,218,26000,1280,
41150567,치킨,신곡동,7191000,340,21200,1260,
41190610,치킨,중동,1765800,67,26300,1200,
41150510,분식,의정부동,3570000,206,17300,850,
41461320,찜탕,남사면,512000,22,23600,1050,
11545510,치킨,가산동,2464800,97,25500,1210,
41190610,한식,중동,431500,26,16500,890,
41150510,야식,의정부동,1432700,40,35800,1260,
41150573,치킨,용현동,642200,30,21800,1850,
41281621,치킨,화정동,4699200,199,23600,990,
41150578,치킨,낙양동,2627500,128,20600,1290,
41190610,도시락,중동,61800,1,53000,1120,
11380560,족발/보쌈,구산동,1735800,47,37100,1180,
41390540,치킨,은행동,3437000,163,21100,1090,
41281621,분식,화정동,24448600,1498,16300,990,
41190795,한식,괴안동,2726500,74,36800,1150,
41150620,카페/디저트,녹양동,2736100,136,20100,780,
41281621,카페/디저트,화정동,1571100,88,17800,740,
41190603,치킨,심곡동,22000,1,26400,700,
41271550,치킨,본오동,4463000,200,22300,720,
41150545,치킨,호원동,1469300,60,24300,1140,
11320515,돈까스/일식,창동,2483100,138,18100,1010,
41150520,치킨,의정부동,1387800,60,22900,1130,
41190795,치킨,괴안동,197800,8,24700,950,
11530740,피자,개봉동,5265800,189,27900,1450,
41360253,중식,진접읍,33267200,878,37900,1030,
41210610,분식,철산동,922900,52,17800,1250,
11290660,분식,길음동,111500,6,18600,640,
41190603,치킨,원미동,1099000,41,26900,1260,
41190603,중식,심곡동,173700,9,20000,1200,
41150510,카페/디저트,의정부동,68200,4,17800,2140,
41150576,카페/디저트,민락동,394500,26,15200,880,
11320521,야식,도봉동,19599600,835,23500,1040,
41250566,치킨,지행동,3150800,130,24300,780,
41650250,패스트푸드,소흘읍,421700,20,21400,830,
41190744,한식,상동,1944900,103,18900,1270,
41210610,돈까스/일식,철산동,487600,21,22900,1320,
11530780,치킨,오류동,1781000,92,19500,1000,
41150520,야식,의정부동,449700,16,28100,1520,
41150555,카페/디저트,호원동,418600,27,15700,930,
41150580,분식,금오동,2206100,128,17200,760,
41150576,한식,민락동,528100,23,22800,690,
41190795,치킨,옥길동,5737900,246,23300,1160,
41150595,족발/보쌈,가능동,6930400,191,36300,930,
41150595,치킨,가능동,2524200,102,24700,1110,
41281655,치킨,행신동,8039400,368,21800,1050,
41150580,카페/디저트,금오동,7586900,462,16400,970,
41190795,분식,괴안동,15648000,850,18400,960,
11530720,패스트푸드,고척동,9907300,468,21200,1160,
11560650,한식,신길동,10043500,463,21700,1430,
41190610,회,중동,7028200,245,28600,1140,
41210550,돈까스/일식,광명동,15971200,452,35300,1160,
41150576,족발/보쌈,민락동,1343600,54,24900,1940,
11560700,치킨,대림동,16192900,715,22600,1260,
41190795,분식,옥길동,8629500,488,17700,710,
11545700,치킨,시흥동,904000,39,23300,1500,
41210650,치킨,소하동,7390700,302,24500,1340,
11620565,카페/디저트,봉천동,10957800,590,18600,1270,
41190795,돈까스/일식,옥길동,11209200,347,32300,910,
41190744,족발/보쌈,상동,2489200,65,38200,1090,
11545510,족발/보쌈,가산동,27536800,718,38300,1290,
11320690,치킨,방학동,8163400,328,24900,1030,
41190744,피자,상동,2319400,92,25300,1200,
11560630,치킨,신길동,12696200,656,19300,1200,
41210550,야식,광명동,2539700,103,24700,1070,
41190610,족발/보쌈,중동,203900,9,23100,1040,
41285590,한식,장항동,247900,12,19800,1170,
11320690,아시안/양식,방학동,3433500,172,19900,940,
41150510,족발/보쌈,의정부동,1207700,53,22800,1230,
41150620,치킨,녹양동,342900,15,23400,1000,
41190750,중식,소사본동,2459300,114,21500,1330,
41390570,족발/보쌈,산현동,3261800,85,38300,920,
41360253,족발/보쌈,진접읍,1261300,32,39600,1740,
41190610,족발/보쌈,중동,207200,11,19400,1130,
41630250,카페/디저트,백석읍,3574600,188,19000,1370,
41190795,피자,괴안동,5902900,179,32900,1280,
41190606,치킨,원미동,23200,1,19900,1150,
41190603,치킨,원미동,60500,3,20200,1070,
11290620,패스트푸드,정릉동,158200,8,19800,1130,
41150510,분식,의정부동,7742400,404,19100,1480,
41150510,분식,의정부동,1266400,75,17000,1170,
41150578,패스트푸드,민락동,1469800,90,16400,890,
11620725,한식,신림동,16112000,738,21800,870,
41360262,치킨,오남읍,419200,18,23100,1770,
41281621,돈까스/일식,화정동,4705900,281,16700,1160,
41390570,족발/보쌈,목감동,12196700,300,40700,920,
41281655,한식,행신동,387400,17,22800,860,
41390570,카페/디저트,조남동,1465800,88,16700,1610,
41150580,한식,금오동,363200,16,22200,1210,
41461320,한식,남사면,1970300,90,22000,1310,
11545700,야식,시흥동,13094400,512,25600,1250,
41285560,치킨,마두동,1401200,66,21300,1160,
41390570,족발/보쌈,조남동,6057100,164,36900,970,
41190742,카페/디저트,약대동,928800,46,20000,1100,
41210560,한식,광명동,15118000,469,32200,1510,
41150620,카페/디저트,녹양동,291700,15,19000,940,
41210610,한식,철산동,1235200,47,26400,1430,
41271560,회,본오동,4368900,150,29100,640,
41281621,한식,화정동,2309000,94,24600,1280,
41360253,카페/디저트,진접읍,1123100,57,19800,6720,
41150595,치킨,가능동,149600,6,23000,1200,
41360253,분식,진접읍,1448100,82,17700,1010,
41360570,카페/디저트,별내동,1290300,68,18900,3090,
11560700,피자,대림동,7623400,325,23500,1280,
41210610,한식,철산동,999800,40,25200,1340,
41150520,한식,의정부동,4039800,231,17500,900,
41190795,치킨,옥길동,1720200,88,19500,1180,
41190744,한식,상동,1783900,113,15800,1090,
41190746,족발/보쌈,심곡본동,6312800,193,32700,910,
41150520,피자,의정부동,565300,23,24900,1320,
41190746,중식,심곡본동,5867100,271,21700,1650,
41287540,패스트푸드,탄현동,22400,1,19200,1020,
41271540,한식,본오동,21590900,1063,20300,550,
41150580,치킨,금오동,4718000,210,22400,1120,
41150510,분식,의정부동,936900,59,15900,900,
41360253,한식,진접읍,2147900,98,22000,1180,
41390520,카페/디저트,신천동,5753800,298,19300,1530,
11530780,피자,오류동,6185400,288,21500,1210,
41150567,카페/디저트,신곡동,4284600,222,19300,690,
41150567,족발/보쌈,신곡동,1913500,50,38000,1690,
41281630,패스트푸드,토당동,5463500,289,18900,1070,
41281650,치킨,행신동,3212500,152,21100,1280,
11545610,아시안/양식,독산동,21094700,828,25500,860,
41650250,한식,소흘읍,1264400,66,19000,790,
41150510,야식,의정부동,178700,5,35700,1930,
41650250,피자,소흘읍,9963400,328,30400,1090,
41360262,족발/보쌈,오남읍,980200,26,37200,1210,
11530780,치킨,천왕동,5269000,220,24000,1500,
11530550,찜탕,구로동,9074500,241,37700,1550,
41150578,찜탕,민락동,2360900,123,19100,1000,
41285540,족발/보쌈,풍동,143000,4,37300,1060,
11530780,치킨,오류동,2002800,97,20700,1030,
11530770,한식,오류동,1484500,69,21500,1160,
41150615,치킨,가능동,135700,7,20400,1320,
41281540,치킨,주교동,291600,13,22400,1240,
11320515,돈까스/일식,창동,8936000,322,27800,860,
41210540,찜탕,광명동,3793800,98,38800,1400,
41150520,회,의정부동,105600,2,42200,1900,
41150568,족발/보쌈,신곡동,9512700,288,33000,1260,
41390570,카페/디저트,조남동,3422000,238,14300,1540,
41150576,족발/보쌈,민락동,590500,16,37300,830,
41150576,회,민락동,4303200,123,35000,1420,
41650250,치킨,소흘읍,858500,36,23600,960,
41390630,카페/디저트,장현동,3935200,233,16900,2070,
41650510,족발/보쌈,신읍동,607000,18,34000,1270,
41150578,돈까스/일식,민락동,1074600,52,20500,2000,
11590510,카페/디저트,노량진동,7376800,402,18400,1170,
41281622,한식,화정동,9059500,286,31700,1070,
41150510,한식,의정부동,2312600,69,33400,1990,
11530740,카페/디저트,개봉동,76600,4,21900,1380,
41210620,분식,철산동,811700,42,19600,1270,
11530770,치킨,오류동,2919000,127,23000,1470,
41281621,중식,화정동,11301600,454,24900,1200,
41190603,피자,심곡동,787100,34,22800,1520,
41190742,치킨,중동,2780400,130,21300,1110,
11530780,한식,오류동,6265800,222,28200,1150,
41285540,아시안/양식,풍동,2595500,108,24000,900,
41390510,카페/디저트,대야동,4361200,226,19300,1200,
41210633,한식,하안동,1974400,61,32200,1000,
11590530,카페/디저트,상도동,4914000,259,19000,1230,
41150555,한식,호원동,9731600,341,28500,920,
41281650,한식,행신동,6816200,321,21200,1100,
11545620,카페/디저트,독산동,7503900,338,22200,910,
41150578,한식,민락동,12449300,619,20100,910,
11530530,치킨,구로동,800400,32,24600,1520,
11530720,치킨,고척동,1350900,62,22000,1460,
41150510,카페/디저트,의정부동,113000,6,19400,940,
41210550,한식,광명동,1954800,78,25100,1320,
11530730,회,고척동,47200,1,35400,1010,
41190603,패스트푸드,심곡동,63900,3,20200,1130,
41150615,찜탕,가능동,2704800,154,17500,1340,
41190742,야식,중동,18200,0,36300,1350,
41190603,한식,심곡동,7420900,347,21400,770,
41150510,한식,의정부동,272300,11,24000,910,
41190603,피자,심곡동,7976700,384,20700,1010,
41285552,치킨,백석동,471700,28,17000,940,
11560650,한식,신길동,699800,30,23100,1200,
11320690,한식,방학동,4118900,186,22100,860,
41150615,치킨,가능동,1907700,106,18000,1350,
41150578,한식,민락동,330400,16,20700,1620,
11530740,카페/디저트,개봉동,4728100,242,19500,1140,
11410700,카페/디저트,남가좌동,2934100,181,16200,20540,
41285540,치킨,풍동,422600,18,22800,1200,
41285510,치킨,식사동,407800,16,25800,870,
41190603,중식,원미동,184600,8,23100,960,
11620575,한식,봉천동,583200,19,31200,1100,
41190795,한식,옥길동,5948300,221,26900,920,
41150578,야식,민락동,9419700,362,26000,1170,
41190795,회,옥길동,13067800,309,42200,1330,
41150510,한식,의정부동,176500,6,30300,1190,
41150510,분식,의정부동,119200,7,17900,2190,
41150520,돈까스/일식,의정부동,46000,1,46000,1680,
11305534,피자,미아동,41400,2,24800,860,
41271560,한식,본오동,4211800,198,21300,680,
41150520,카페/디저트,의정부동,408800,22,18700,1030,
41210520,한식,광명동,3249800,113,28700,1120,
41190603,치킨,심곡동,6641300,298,22300,1110,
41250535,패스트푸드,생연동,11106100,550,20200,960,
41150580,카페/디저트,금오동,1390300,73,19000,1010,
11560690,회,신길동,1015500,19,52500,1320,
11290685,분식,길음동,680400,27,24900,1220,
41190603,치킨,심곡동,6079100,244,24900,1270,
11560630,치킨,신길동,1165200,53,22100,1440,
41210640,족발/보쌈,소하동,213200,4,49200,1500,
41285520,회,중산동,337800,8,39700,1220,
41190610,찜탕,중동,2172600,123,17600,890,
11530720,분식,고척동,2875500,175,16400,1220,
11320681,피자,쌍문동,4851000,210,23200,1240,
41190746,한식,심곡본동,1087700,75,14500,850,
41150578,치킨,낙양동,427200,22,19000,1230,
41150555,카페/디저트,호원동,425600,26,16700,1080,
11620685,카페/디저트,신림동,1152700,70,16500,1310,
41150595,치킨,의정부동,362100,17,20900,1800,
11470590,피자,신월동,145800,5,27300,780,
41210610,야식,철산동,555700,18,30000,1400,
41150510,분식,의정부동,698400,36,19200,1970,
41650510,분식,신읍동,1476800,71,20800,1260,
